first_surname,second_surname,name,team,race_time,gender,distance,style,category,date,event_time,Piscina Corta
dieguez,dávila,vicente,C.N.Caballa - Ciudad De Ceuta,00:02:22.100000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
serván,sánchez,daniel,C.N.Los Barrios,00:02:24.900000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
pecino,montedeoca,hugo,C.N.Los Barrios,00:02:27.670000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
lebrero,valle,roberto,C.N.San Fernando,00:02:34.090000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
rodriguez,torres,gabriel,C.N.Bahia De Cadiz,00:02:37.670000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
fontalba,cerrillo,javier,C.N.Caballa - Ciudad De Ceuta,00:03:10.360000,masc,100,espalda,prebenjamin,2023-01-14,13:03:00,True
aguilar,conesa,julia,C.D.N.Ciudad De Algeciras,00:01:45.640000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
garcia,corzo,micaela,C.N.Portuense,00:01:53.470000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
zájara,montero,julia,C.N.Conil,00:01:56.940000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
narvaez,pareja,sofia,C.N.Conil,00:02:01.100000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
morillo,machuca,valeria,C.N.Bahia De Cadiz,00:02:01.720000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
muñoz,pérez,ángela,C.N.Bahia De Cadiz,00:02:12.460000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
mohamed,abdeselam,mariam,C.N.Caballa - Ciudad De Ceuta,00:02:22.030000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
monreal,becerra,ana,DkvClub Natacion Jerez,00:02:24.950000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
gonzález,quesada,eva,C.N.Bahia De Cadiz,00:02:29.550000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
lópez,garcia,letizia,C.N.Puerto Real,00:02:31.100000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
colman,martin,valentina,C.N.Bahia De Cadiz,00:02:33.990000,fem,100,braza,benjamin,2023-03-18,11:11:00,True
ayud,garcia,helena,C.N.Portuense,00:02:46,fem,100,braza,benjamin,2023-03-18,11:11:00,True
lópez,sánchez,pablo,C.N. Conil,00:01:44.760000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
jos,gonzalez,jaime,C.N. Portuense,00:01:47.310000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
jiménez,vidal,alberto,C.D.N. Sanlucar,00:01:47.600000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
mulero,roman,biel,C.N. Los Barrios,00:02:00.360000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
marín,lópez,gonzalo,C.N. Conil,00:02:02.110000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
antúnez,molina,daniel,C.N. Los Barrios,00:02:12.500000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
rodriguez,garcia,daniel,C.D.N. Ciudad De Algeciras,00:02:12.630000,masc,100,estilos,benjamin,2023-01-14,13:43:00,True
robles,romero,carlos,C.D.N. Sanlucar,00:01:33.370000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
garcia,abellan,jose,Club Deportivo Waterpolo Jerez,00:01:39.020000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
martin,garcia,guillermo,Club Deportivo Waterpolo Jerez,00:01:41.210000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
herrera,gallardo,nicolas,C.N. Portuense,00:01:42.360000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
lópez,sánchez,pablo,C.N. Conil,00:01:44.120000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
marquez,rodriguez,octavio,C.N. Cadiz,00:01:45.200000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
serrano,fuentes,daniel,C.D.N. Ciudad De Algeciras,00:01:49.100000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
garcia,sanchez,carlos,C.N. San Fernando,00:01:56,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
cavallé,durán,rodrigo,C.N. Portuense,00:01:56.420000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
marín,lópez,gonzalo,C.N. Conil,00:01:58.330000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
pérez,macías,luca,C.N. Portuense,00:01:58.370000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
gonzalez,prada,alonso,C.N. Portuense,00:02:00.480000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
cabrera,rufian,pepe,C.N. Portuense,00:02:02.870000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
morejon,lara,mario,C.N. Bahia De Cadiz,00:02:05.440000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
roman,de,rueda,Dkv Club Natacion Jerez,00:02:09.300000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
barrajon,panao,daniel,C.N. Bahia De Cadiz,00:02:22.340000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
bárcena,sánchez,guillermo,C.N. Bahia De Cadiz,00:02:27.930000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
caro,cuellar,hugo,C.N. Portuense,00:02:28.310000,masc,100,espalda,benjamin,2023-01-14,12:51:00,True
bartolome,bergillo,valeria,C.N.Cadiz,00:01:02.130000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
romero,rabanillo,fabiola,C.N.Cadiz,00:01:09.090000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
sánchez,torrecilla,carla,C.N.Los Barrios,00:01:10.280000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
darias,núnez,inés,C.N.Los Barrios,00:01:12.360000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
rosa,domínguez,martina,C.N.Los Barrios,00:01:12.620000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
fanning,morales,sofia,C.N.Cadiz,00:01:15.980000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
gomez,collantes,ana,C.N.Cadiz,00:01:25.590000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
luque,dominguez,idaira,C.N.Los Barrios,00:01:31.530000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
garcia,jimenez,adriana,C.N.Los Barrios,00:01:32.070000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
zájara,montero,julia,C.N.Conil,00:00:38.210000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
garcia,corzo,micaela,C.N.Portuense,00:00:39.690000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
candón,rodríguez,martina,C.N.Puerto Real,00:00:42.940000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
lópez,garcia,letizia,C.N.Puerto Real,00:00:49.140000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
alcedo,prieto,adriana,C.N.Puerto Real,00:00:49.410000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
pérez,gonzález,miriam,C.N.Carmona,00:00:50.700000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
maestre,fierro,cristina,C.N.Cadiz,00:00:50.900000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
areizaga,fernandez,enma,C.N.Cadiz,00:00:51.240000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
ayud,garcia,helena,C.N.Portuense,00:00:54.280000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
fernandez,daneri,valeria,C.N.Puerto Real,00:00:58.910000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
aguilera,capell,abril,C.N.Cadiz,00:01:00.420000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
gomez,gracia,carlota,C.N.Cadiz,00:01:07.280000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
utrera,garcia,maria,C.N.Cadiz,00:00:33.100000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
peña,navarro,jimena,C.N.Cadiz,00:00:34.720000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
estrada,chávez,natalia,C.N.Puerto Real,00:00:34.960000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
lozano,pérez,julia,C.N.Cadiz,00:00:35.260000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
pérez,gonzález,claudia,C.N.Carmona,00:00:36.180000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
ávila,mesa,celia,C.N.Carmona,00:00:36.480000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
ballesteros,rivera,norah,C.N.Los Barrios,00:00:36.990000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
rengifo,armenta,maría,C.N.Los Barrios,00:00:37.630000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
suarez,pajares,ana,C.N.Portuense,00:00:38.160000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
pastrana,uribe,julia,C.N.Portuense,00:00:38.500000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
boza,baez,daniela,C.N.Los Barrios,00:00:42.060000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
armendáriz,núñez,michelle,C.N.Puerto Real,00:00:43.290000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
escobar,fernandez,eva,C.N.Cadiz,00:00:43.480000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
ortega,miranda,andrea,C.N.Puerto Real,00:00:43.750000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
llavero,sanchez,elena,C.N.Puerto Real,00:00:44.450000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
saidna,saidna,marwa,C.N.Puerto Real,00:00:57.230000,fem,50,libre,preb-benj-alevin,2023-07-01,12:13:00,False
anselmo,fernández,juan,C.N.Axarquia,00:00:29.930000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
ramirez,sanchez,de,Navial,00:00:31.630000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
garcia,carrasco,alejandro,C.N.Estepona,00:00:33.420000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
millet,senciales,sergio,C.N.Axarquia,00:00:33.620000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
martinez,taranilla,andoni,C.D.N.Inacua Malaga,00:00:35.990000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
díaz,guerra,javier,C.N.Axarquia,00:00:38.210000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
rodriguez,muriel,jose,C.D.N.Ciudad De Algeciras,00:00:38.290000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
fakihi,haudi,waïl,C.N.ComarcaGuadalhorce,00:00:38.910000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
fernandez,escarcena,hugo,C.D.N.Ciudad De Algeciras,00:00:43.750000,masc,50,espalda,alevin,2023-04-01,12:43:00,True
gómez,muñoz,alejandro,C.N. Portuense,00:01:49.230000,masc,100,braza,benjamin,2023-03-18,11:07:00,True
mulero,roman,biel,C.N. Los Barrios,00:01:53.110000,masc,100,braza,benjamin,2023-03-18,11:07:00,True
antúnez,molina,daniel,C.N. Los Barrios,00:02:08.410000,masc,100,braza,benjamin,2023-03-18,11:07:00,True
garcia,sanchez,carlos,C.N. San Fernando,00:02:11.650000,masc,100,braza,benjamin,2023-03-18,11:07:00,True
rivero,rodriguez,saul,C.N. San Fernando,00:02:19.510000,masc,100,braza,benjamin,2023-03-18,11:07:00,True
zájara,montero,julia,C.N. Conil,00:01:45.470000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
robinson,,anna,C.N. San Roque,00:01:49.420000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
narvaez,pareja,sofia,C.N. Conil,00:01:56.420000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
candón,rodríguez,martina,C.N. Puerto Real,00:02:04.350000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
ayud,garcia,helena,C.N. Portuense,00:02:08.600000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
robinson,,ines,C.N. San Roque,00:02:11.980000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
cedraschi,barrera,candela,C.N. San Fernando,00:02:15.010000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
jiménez,barbero,maría,C.D.N. Ciudad De Algeciras,00:02:23.510000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
baro,viña,jimena,C.N. San Fernando,00:02:24.060000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
gonzález,quesada,eva,C.N. Bahia De Cadiz,00:02:27.010000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
medialdea,romero,beatriz,C.D.N. Ciudad De Algeciras,00:02:43.090000,fem,100,estilos,benjamin,2023-01-14,13:49:00,True
